Date,A,B,C,D,E,F,G,H,I,J,K,L,M,N
20130824,17.1,14.8,4.6,961.52,78.96,2.2,25.4,7.7,6.3,17.4,8.6,6,9.233,0
20130825,14.7,16.1,7.5,958.79,96.04,3.3,16.2,12.2,10.9,10.8,9.9,6,0,0
20130826,15,14.8,6.7,961.29,87.21,1.4,19.2,9.8,8.1,4.9,0.7,6,3.65,0
20130827,15.2,15.8,7.7,961.46,91.71,1.8,17.4,13.6,13,4.6,0.4,6,0,0
20130828,15.2,13.9,6.6,965.05,82.17,2.2,20.7,10.6,9.2,7.7,0,0,2.767,0
20130829,14.6,13.4,3.7,969.41,82.58,1.2,21.5,8,6.5,6,0,0,8.65,0
20130830,14.2,11.5,1.8,968.91,75.88,1.1,23.1,5.4,4.4,6.4,0,0,12.25,0
20130831,16.5,13.2,4.9,969.06,72.71,2.3,23.3,7.4,5.5,8.7,0,6,8.583,0
20130901,15.3,13.7,7.2,971.97,78.75,2.4,18.7,9.3,8,8.4,0.3,6,1.767,0
20130902,14.1,10.6,7,973.39,67.21,4.1,18,7.4,5,11.2,0,0,1.583,0
20130903,17.9,13.7,4,974.27,67.83,2.9,24.4,10.1,8.3,7.5,0,0,9.4,0
20130904,17,14.4,1,971.61,77.29,1.7,25.4,7.7,6.2,7,0,0,12.417,0
20130905,17.5,14.1,0.1,965.84,74.54,1.9,26.3,7.8,5.8,7.9,0,0,12.433,0
20130906,17.1,14.6,0.5,961.84,78,1.4,27.1,6.6,4.5,6.3,0,0,12.15,0
20130907,19,15,2.8,964.89,72.25,1.4,27.3,10.1,8.2,6.7,0,0,11.717,0
20130908,19,16.1,7,965.45,74.75,2.6,23.9,13.4,11.8,9.9,14,6,2.5,0
20130909,14.1,12.2,4.5,967.1,76.96,3.9,18.9,6.8,5,12.6,0,6,7.283,0
20130910,11.3,12.3,7,964.45,91.25,2.7,15.5,6.9,5.1,9.7,6.7,6,0.017,0
20130911,11.6,10.5,6.4,963.88,78.33,5.5,15.8,7,4.3,12.7,3.8,6,3.6,0
20130912,10.6,11.9,7.5,963.91,92.79,4.5,12.7,9.4,8.8,10.2,10.1,6,0.25,0
20130913,11.7,12.3,6.5,968.51,89.25,3.6,15.5,7.9,5.9,8.9,4.6,6,1.367,0
20130914,13.3,14.3,7.3,965.15,92.83,2.4,16.5,8.7,6,9.6,1.1,6,0.833,0
20130915,15.2,15.4,7.4,959.32,90.29,1.7,20.8,11.7,10.9,9.7,6.8,6,0.817,0
20130916,12.7,13.6,7.8,954.54,92.21,3.9,15.1,9.2,8.5,12,6,6,0,0
20130917,9.5,9.9,6.1,955.25,83.17,4.5,13.4,7.3,6.3,15.1,14.9,6,3.633,0
20130918,12.3,13.4,7.8,950.14,92.75,5,15.9,7.6,7.2,12.7,9.1,6,0.083,0
20130919,11,10.7,6.7,961.16,82.25,3.3,14.8,7.1,6,10.8,0,6,2.117,0
20130920,12.5,12,7.3,965.55,83.17,3.7,16.5,9.3,7.9,12.1,0.1,6,0.9,0
20130921,12.1,11.9,6.6,973.34,85.38,2,16.8,7,4.7,5.4,0,0,2.133,0
20130922,11.2,11.5,6.2,975.09,87.29,1.3,18.3,3.7,2.3,5.3,0,0,6.95,0
20130923,12.9,12.4,4.4,971.91,85.13,1.8,19.1,5.1,3.5,6.3,0,0,6.9,0
20130924,12.9,12.2,3.1,965.28,83.92,0.8,20.4,5.7,3.8,5.4,0,0,10.033,0
20130925,14.1,13.5,4.5,960.86,84.25,1.5,22,4.4,2.7,6.4,3.1,6,9.367,0
20130926,15.4,15.7,7.7,962.31,89.71,2.7,17.2,12.2,9.6,11.9,2.7,6,0,0
20130927,12.6,13.5,7.7,964,92.79,1.8,15.1,8.1,6.9,4.3,0,0,0.067,0
20130928,11.3,11.9,6.4,961.13,88.71,2.4,16.5,6.3,6.1,7.3,0,0,2.217,0
20130929,11.2,9.8,7.5,957.2,74.08,4.8,14.2,8,6.8,11.9,0,0,4.517,0
20130930,9.6,9.9,7.3,956.24,82.42,2.7,11.9,7.5,6.3,8.5,0,0,0,0
20131001,9.5,10.2,7.9,960.29,85.71,1.5,11.4,7.6,5,4.3,0,6,0,0
20131002,7.3,7.5,1.4,967.71,75.21,3.8,12.3,3.4,0.1,13.7,0,0,10.417,0
20131003,6.8,6.5,2,969.9,66.83,4.3,13.5,1.4,-3,10.1,0,0,10.517,0
20131004,6.7,8.6,6.5,969.28,85.33,2.2,11.2,2.1,-0.3,6.9,0.5,6,0.417,0
20131005,7.9,10.3,7.1,965.22,95.63,1.2,13,2.1,0.8,4.8,9.5,6,0,0
20131006,12.9,13.8,7.2,970.31,92.83,1.5,16.4,8.4,6.5,5.1,0.1,6,2.8,0
20131007,11.5,12.7,6.5,972.17,93.58,1.8,15.7,7.5,4.9,5.1,0,6,0.417,0
20131008,10,11.8,7.3,971.45,95.75,1.6,12.2,7.3,4.9,3.6,0.1,6,0.2,0
20131009,11.9,12.7,8,967.45,91.5,1.8,13.8,9.7,7.3,4.4,0,6,0,0
20131010,7.7,10,7.7,957.95,94.25,3.5,12.4,3,2.8,11.4,20.8,6,0,0
20131011,3.9,7.7,6.4,961.9,95.71,2.6,7.5,-0.4,-3.1,6,0.9,6,1.583,0
20131012,4.3,7.7,5.7,964.36,93.17,2.8,8.2,-0.4,-1.6,10.2,2.2,6,1.017,0
20131013,7,8.4,4.5,968.11,85.17,1.7,13.5,-0.1,-1,6.6,0.5,6,8.617,0
20131014,7.2,9.1,6.3,966.74,89.21,1.1,14.2,0.7,-1.1,4.5,0.1,6,6.883,0
20131015,10,10.9,7.4,960.8,89.63,3.2,16.2,5.3,3.2,12.7,24.4,6,1.367,0
20131016,7.3,9.5,6.8,962.02,92.67,2.9,9.8,0.7,-0.6,10.4,2.6,6,0,0
20131017,9.9,9.8,4.8,965.08,81.13,4.2,16,0.3,-1,11.9,1.6,6,3.183,0
20131018,10.7,11.1,6.6,967.03,86.5,2.5,15.2,5.5,1.3,10.3,0,0,4.817,0
20131019,8.6,10.4,4.8,965.36,92.29,1.6,16.6,1.2,-1.1,5.9,0,0,6.883,0
20131020,12.9,12.8,6.4,966.24,86.67,1.2,20.4,5.9,5.1,5.6,1,6,3.567,0
20131021,13.8,13.7,6.2,967.02,87.58,1.1,20.2,8,5.1,4.7,0,0,5.633,0
20131022,12.3,13,4.5,962.34,90.92,1.7,20.8,6.3,3.7,6.2,0,0,4.833,0
20131023,11.9,13.2,6.3,961.28,94.08,2.2,15.4,7,3.2,6.8,1.8,6,0.25,0
20131024,12.3,12.6,3.6,967.19,88.83,1.3,18.2,5.4,3.2,3.8,0,0,9.333,0
20131025,10.8,12.3,6.7,966.07,94.71,1.2,17.8,4.9,3.2,3.9,0,0,4.833,0
20131026,12.5,11.7,4.8,966.11,82.88,1.2,22.6,4,2.2,6.1,0,0,8.117,0
20131027,12.9,12.3,6.1,962.98,83.25,4.3,18.6,6,3.8,13.8,1.5,6,0.55,0
20131028,16.4,11.8,5.1,958.62,64.29,3.7,22.4,11.4,8.5,11.9,0,6,5.267,0
20131029,10.8,10.5,7.1,965.16,81,3.6,13.9,8.6,7.2,9.1,4.5,6,1.167,0
20131030,7.7,9.5,4.9,971.74,90.38,1.9,12.5,0.4,-1.4,6.7,0.1,6,2.867,0
20131031,5.1,8.5,6.8,972.34,96.21,1.7,7.5,1.2,1.3,5.9,0,0,0,0
20131101,6.6,9.3,7.8,967.73,95.46,1.9,8.6,5.3,3.2,5.1,0,6,0,0
20131102,10.7,11.1,5.8,958.23,87,3.2,17,5.1,2.8,14.9,4.9,6,1.75,0
20131103,8.3,9.5,5.3,957,85.75,5.2,11.3,4.1,0.6,18.2,1.5,6,1.733,0
20131104,8.3,8.2,6.4,947.93,74.79,3.5,12.3,2.8,-0.9,12.7,0.3,6,3.317,0
20131105,6.6,7.3,5.1,948.72,75.25,4.1,9.5,2,-0.7,13,2.3,6,7.533,0
20131106,9.1,10.3,7.5,953.83,89.25,6.3,13.2,6.7,5.3,18.3,7.3,6,0,0
20131107,13.3,11.1,5,961.23,72.79,6.3,17.5,6.4,3.6,17.3,0,0,5.067,0
20131108,11.9,10.7,6.1,959.82,78.25,1.9,18.2,5.7,1.6,8.1,7.9,6,4.483,0
20131109,7.9,9.5,7.2,961.47,89.04,3.8,13.4,1.5,-1.2,15.5,1,6,0.3,0
20131110,5,8,7.6,956.2,91.21,3,7.2,1.9,-1.1,12.1,7.7,6,0.25,0
20131111,3.7,7.2,7.1,974.9,90,2,5.9,-0.4,-3.6,5.8,0.1,6,0,0
20131112,1.7,6.5,7.1,973.29,94.17,1.7,3.2,-0.9,-3.8,5.8,0,6,0,0
20131113,3.7,7.3,8,975.79,91.67,1.9,5.3,2.3,2.1,5.3,0,6,0,0
20131114,3,7.2,8,968.3,95.33,2.1,4.2,1.9,2,7.2,4.2,6,0,0
20131115,2.5,7,7.8,970.33,96.21,2.2,3.8,-1.1,-2.3,7,0.1,6,0,0
20131116,4.2,8,8,974.46,96.92,2.3,5,3.5,3.3,6.8,0,6,0,0
20131117,4.4,7.8,8,969.06,92.96,2.3,4.9,3.6,3.4,5.7,0,6,0,0
20131118,3.2,7.3,6.1,960.89,95.08,2.1,6.4,0.3,-3,4.9,0,0,3.033,0
20131119,3.4,7.8,8,952.11,99.71,3,4.9,2.2,2.3,6.8,4.1,6,0,0
20131120,3.1,7,8,951.28,91.33,3.7,4.2,1.7,0.8,8.8,0.1,8,0,0
20131121,3.2,7.1,8,946.18,92.71,2.2,4.5,1.6,-0.4,6.6,0,0,0,0
20131122,3.6,7.2,7.8,950.06,91.58,1.5,5,1.6,0.8,5.2,1.1,6,0,0
20131123,4.7,8.2,8,956.91,96.08,2.5,5.9,3.8,2.9,7.7,1.7,6,0,0
20131124,4,7.2,8,962.5,88.54,3.2,5.2,0.6,-0.9,10.5,0.3,8,0,0
20131125,-1,4.3,2.5,972.38,75.88,3.4,1.4,-3.3,-6.7,9.3,0.2,7,7.683,0
20131126,-2.1,4.6,6,976.41,89.17,2.1,0.8,-7.7,-10.2,6.3,0.1,7,2.667,1
20131127,-6.5,3.7,2.7,979.02,96.83,0.8,-1.8,-10.6,-12.3,2.5,0,7,3.667,0
20131128,-3.7,4.4,6.9,977.71,94.04,2.4,-0.6,-9.7,-11.4,6.5,0.3,8,0,0
20131129,1.2,6.1,8,970.88,91.83,4.1,2.8,-0.6,-1,13.6,2.4,8,0,0
20131130,2.1,6.4,7,966.55,90.21,3.3,4.9,0.8,-0.3,12.2,0,0,4.433,0
20131201,1.9,6,5.7,974.73,86.75,1.1,5.6,-1.8,-4.1,4.5,0,0,6.617,0
20131202,1.6,6,5.3,978.02,87.83,2.8,5.4,-1.5,-4.6,9.7,0,0,6.033,0
20131203,-1.2,5.2,4.8,975.68,92.33,1,3.3,-6.2,-8.4,3.9,0,7,6.95,0
20131204,-1.3,5.2,6.7,973.8,92.46,2.4,2.4,-6.6,-8.9,8,0.2,8,4.517,0
20131205,2.6,6.4,7.8,969.7,87.79,6.5,5.6,0.6,0.1,22.7,2.2,8,0,0
20131206,1.3,5.7,6.8,965.65,84.5,9.3,5.5,-0.6,-0.7,21.5,1.4,7,1.383,0
20131207,1.4,5.4,7.6,972.9,80.17,6.6,3.4,-0.5,-1.3,16.1,0.2,8,0,2
20131208,2.9,6,6.8,974.67,79.92,3.4,6.2,1,-0.9,8.8,0,6,1.417,0
20131209,4.4,6.4,7.3,977.41,76.83,5.2,6.7,1.5,-0.2,10.8,0.7,6,0,0
20131210,4.8,7.6,6.6,981.49,87.96,2.2,8.1,2.4,1.6,6.6,0,6,5.1,0
20131211,3.2,7.5,8,981.29,98.13,1.8,4.1,1.4,1.4,8.1,0,6,0,0
20131212,1,6.6,8,977.77,99.96,1.7,1.6,0.3,0.4,4.8,0,6,0,0
20131213,-0.6,5.7,7.7,973.57,98,1.6,0.7,-1.9,-1.7,4.4,0,0,0,0
20131214,0.7,6.2,6.4,976.07,96.04,2.8,5.7,-3.6,-3.5,8.7,2.5,8,4.217,0
20131215,-0.3,5.9,3.6,980.05,97.67,1.1,3.3,-4.6,-7.8,4.6,0,0,1.917,0
20131216,-1.2,5.4,2.1,978.71,95.08,1.1,5.4,-5.9,-8.6,2.9,0,0,7.967,0
20131217,-1.9,5.1,2.3,975.24,94.88,1,6,-7,-9.4,3.2,0,0,6.95,0
20131218,-3,4.9,6.1,971.16,99.83,1.3,-0.4,-5.6,-6.8,3.9,0,0,0.717,0
20131219,-1.8,5.3,7.8,962.45,98.79,2,0.3,-4,-4.9,5.1,0,6,0.167,0
20131220,0.9,6.4,6.1,971.89,96.25,2.6,4.7,-3.9,-6.7,7.8,1,6,1.8,0
20131221,-1.8,5.4,5.9,978.83,100,1.3,0.3,-4.6,-6.9,4.2,0,0,0.5,0
20131222,3.3,6.9,6.6,971.75,88.38,1.5,10.7,-4.1,-6.3,6.4,0.1,6,1.917,0
20131223,6.5,7.8,4.5,967.62,80.83,2.8,12,-2.6,-5.3,8.1,0,0,5.417,0
20131224,1.5,6.2,5.1,954.23,90.71,2,7.1,-3,-6.7,4.6,0,0,7.267,0
20131225,5.7,6.7,6.2,943.36,76.5,2.9,16.1,0.2,-1.7,9.2,0,0,0.833,0
20131226,2.5,7.2,7.6,943.56,97.67,4.1,5.4,-0.9,-2.4,11.8,0.7,6,0,0
20131227,2.5,6.5,2.5,957.29,89.25,2.7,7.2,-3.4,-7,8.6,0,0,7.9,0
20131228,0.7,6,4,954.75,92.96,1.3,7.2,-4.1,-7.3,10.7,0.1,6,5.9,0
20131229,3.8,6.7,5.5,966.63,83.04,4,6.1,-3.1,-6,11.2,0,0,0.417,0
20131230,-0.7,5.5,1.8,973.95,93.67,1.6,4.8,-5.1,-8,5.9,0,0,7.95,0
20131231,-2.5,5.1,7.2,967.69,99.79,1.7,-0.1,-4.3,-4.3,5.1,0,0,4.2,0
20140101,-2,5.3,6.8,962.85,99.33,1.6,1.8,-5.6,-6.9,3.8,0,0,1.55,0
20140102,0.1,5.7,6.2,957.45,93.25,1.4,5.9,-3.9,-6.3,6,0,6,0,0
20140103,2.1,6,6,961.82,85.75,1.4,8,-4,-6.9,7.2,0,6,1.833,0
20140104,3.6,6.9,7.8,956.64,86.58,2.2,5.9,1,-0.9,9.3,3,6,0,0
20140105,3.3,7.3,7.5,957.26,94.63,3.4,5.9,-0.6,-1.9,10.5,1.2,6,0.183,0
20140106,1.9,6.5,3.6,963.55,92.25,1.4,8.2,-4.2,-7.6,5,0,0,6.867,0
20140107,5.7,7.9,4.6,966.59,86.13,1.2,14.1,-0.4,-2.1,6,0.8,6,5.5,0
20140108,5.8,8,5.3,969.38,87.17,1.6,14.5,-0.4,-2.5,5.5,0,0,4.867,0
20140109,6.9,7.2,6.6,962.56,75.38,2.4,14.5,-2.2,-4,14.9,5.5,6,2,0
20140110,3.5,6.8,5.3,966.36,87.17,4.5,7.4,-2.5,-5.4,13.3,0,6,3.833,0
20140111,1.9,6.9,6.4,966.29,96.21,1.7,7.6,-4,-6.4,9.5,1.1,6,1.333,0
20140112,2.5,6.4,5.2,970.63,87.96,1.7,6.2,-4.6,-7.7,7.9,0,0,4.65,0
20140113,-1.3,5.6,6,962.85,99.79,1.2,3.1,-6.6,-8.7,3.5,0.3,6,2.183,0
20140114,0.8,6.4,7.9,955.02,99.71,1.9,2.4,-0.2,-0.7,6.8,9.1,8,0,0
20140115,1.9,6.5,5.7,959.85,92.63,2.7,4.2,-0.5,-4.1,6.1,0,6,4.333,0
20140116,2.3,6.8,7.5,954.89,93.83,1.7,6,-0.7,-3,4.7,0,6,0.333,0
20140117,4,7.8,7.8,954.39,96,2.1,5.9,1.9,0.1,6.4,5,6,0,0
20140118,1.9,7,8,952.35,100,2.9,3.1,0.3,0.4,6.4,0,0,0,0
20140119,1.9,7,7.9,947.28,100,1.6,2.8,1,0.6,5,0,0,0,0
20140120,2.3,7.1,8,949.68,98.25,3.2,3.3,0.7,0.9,7.7,2.7,8,0,0
20140121,2.1,6.9,7.9,957.58,97.38,3.5,3.3,0.6,0.2,6.8,3.3,8,0,0
20140122,2.9,7.2,7.8,960.11,95.33,1.3,4.4,1.8,1.2,3.6,0,6,0.017,0
20140123,3.2,6.7,7.2,962.2,87.79,2.4,6,-1,-2.6,9.3,2.6,6,1.967,0
20140124,2.2,6.7,7.7,960.86,93.08,3.6,4,0.6,-1.1,9.6,1,8,0,0
20140125,1.3,5.9,7.7,963.61,87.75,2.6,3.3,-0.2,-0.7,7,3.3,7,0.217,0
20140126,0.9,6,7.3,955.88,92.04,5.4,2.4,-0.3,-2.1,13.7,6.1,8,0,5
20140127,1.3,6.4,7.2,948.12,94.79,3,3,-2.1,-4.3,9.5,0.6,8,0.183,5
20140128,-2,5.3,7,949.76,99.54,1.7,-0.4,-6,-7.4,5.5,0,0,0,0
20140129,-1.7,4.9,8,949.67,90.96,3.9,-0.7,-3.1,-3,7.9,0,0,0,0
20140130,-2.1,4.8,7.7,954.03,91.67,3.2,-0.4,-3.9,-6.9,7.3,0,0,0,0
20140131,-1.5,5.1,5.4,956.3,92.83,1.4,1.8,-5.3,-7.5,5.2,0,0,2.067,0
20140201,-1,5.3,4.2,953.99,91.75,1.5,4.7,-6.6,-7.6,5.5,0,6,5.95,0
20140202,0.1,6,7.7,960.94,98.25,0.9,2.4,-3.4,-4.9,2.8,4,8,0,0
20140203,0,6.1,8,959.65,99.04,2,0.7,-0.5,-0.5,6.4,0,6,0,1
20140204,0,6.1,8,959.36,99.96,1.5,1.2,-0.8,-0.8,6.6,0,0,0,1
20140205,0.4,6.2,7.9,952.4,98.25,2.3,3.9,-1.8,-1.6,5.7,0,6,0,0
20140206,5.4,6.2,3.9,956.91,70.42,3.3,10.5,1.8,-1.8,10.5,0,0,8.917,0
20140207,4.8,6.7,5.9,951.68,77.33,4.4,13,-1.2,-4.6,16.7,0,6,2.783,0
20140208,5.2,6.7,6.1,950.32,76.71,2.6,10.6,-1.8,-5.9,11.5,0.1,6,6.133,0
20140209,3.9,6.3,5.9,950.02,78.13,4.1,6.9,-2.1,-5.9,14.8,0.5,8,0.117,0
20140210,2.3,5.7,5.8,946.08,80.08,3.8,9.5,-4.5,-7.5,13.9,0.2,6,0.033,0
20140211,3.9,6.2,4.7,953.74,77.67,3.5,8,-3.6,-7,12,0,6,3.433,0
20140212,0.1,5.6,3.3,957.94,91,2.4,5.8,-5.9,-8.7,7.6,0.5,6,3.833,0
20140213,3.9,6.2,6.1,950.43,77.58,4.5,10,-3.3,-6,21.7,0.3,6,4.583,0
20140214,4.4,5.5,4.2,957.77,67.54,4.2,8.9,-0.9,-3.4,11.9,0,6,6.933,0
20140215,7.3,7.4,6.9,953.62,72,2.3,16.8,-0.4,-2.6,9.1,1,6,4.767,0
20140216,5.1,7.4,7.9,961.95,84.21,4.7,6.8,3.1,0.5,11.5,0.3,6,0,0
20140217,3.5,6.6,5.6,964.02,85.42,1.6,8.7,-2.1,-5.6,6.2,0,0,5,0
20140218,1.9,6.7,6.5,963.64,95.08,1.5,7.7,-3.4,-6.5,5.1,0.3,6,4.15,0
20140219,4.6,7.5,7.8,962.77,88.83,2.6,8.2,-0.7,-2.8,6,0.1,6,0,0
20140220,4.1,6.9,4.1,962.21,85.29,1.5,10.5,-3.1,-7.1,7.7,0.2,6,5.533,0
20140221,3.8,7.5,7,959.07,91.96,2.8,8,-4.7,-7.5,9.2,2.6,6,0,0
20140222,3.7,6.4,5.5,964.78,80.88,2.1,8.8,-1.2,-5,6.8,0,6,4.233,0
20140223,3.9,6.3,3.6,970.3,78.75,1.7,9.2,-0.4,-5.5,6.6,0,0,5.717,0
20140224,3.1,5.5,0.5,965.57,74.08,1.7,11.6,-3.5,-7.4,7.4,0,0,10.4,0
20140225,2.4,5,2.5,962.97,73.54,0.9,12.4,-6.2,-9.1,4.1,0,0,9.167,0
20140226,3.3,5.7,6.1,963.25,76.75,1.5,11.8,-4,-7.4,5.8,0,0,7.483,0
20140227,3.9,6.8,6.2,964.52,84.21,2.1,8.5,-1.4,-4.1,7.3,1.1,6,4.667,0
20140228,5.1,6.7,4.9,953.8,77.79,3.1,11,-2.6,-6.3,9,0,0,8.683,0
20140301,1.8,6.3,5,949.37,89.75,2.1,6.6,-5.6,-7.8,6.2,0,0,3.717,0
20140302,4,7.1,6.8,950.75,87.71,2,7.2,-2.2,-5.5,5.6,0,0,0,0
20140303,3.2,6.8,6.7,943.71,89.54,2.1,9.8,-1.6,-5.9,5.7,0,0,3.95,0
20140304,4.3,7.4,7.3,949.24,88.63,1.6,7.9,0,-2.3,5.2,0,6,1.4,0
20140305,5.3,7.6,7.1,963.39,85.5,2.7,10,1,-2.3,7.2,1.6,6,1.883,0
20140306,3.4,6.6,3.4,974,84.75,1.6,10.1,-3.7,-6.6,5.4,0,0,5.033,0
20140307,3.7,6.5,1.9,973.07,82.83,1.3,11.4,-4.4,-7.1,5.6,0,0,9.683,0
20140308,5.4,6.3,2,978.25,74.04,1.8,13.3,-2.3,-6,5.7,0,0,9.917,0
20140309,5.7,5.5,0.4,977.56,65.04,2.8,14.8,-4,-8.5,8.9,0,0,10.867,0
20140310,6.9,5.8,1.2,971.16,60.83,2.9,13.6,-2.3,-5.9,9.3,0,0,10.933,0
20140311,4.2,4.7,3.2,973.95,63.25,2.6,13.6,-5,-8.2,10.6,0,0,10.233,0
20140312,7.1,5.3,0,976.5,57.17,2.7,16.2,-4.2,-8.4,9.2,0,0,11.017,0
20140313,5.7,5.4,0,974.68,64.67,1.2,16.6,-4,-7.2,4.1,0,0,11.183,0
20140314,7.2,6.3,0,971.73,66.88,1.5,17.5,-3.1,-6,5.4,0,0,10.667,0
20140315,7.6,7.5,6.3,966.81,73.83,6.5,12.8,2.6,-1.2,18.2,0.7,6,0.8,0
20140316,9,8.9,7.6,966.8,77.67,9,12.7,5.5,4.7,20,0.1,6,0.017,0
20140317,10.9,8.3,3.4,967.7,67,4.4,18,1.2,-2.2,11.6,0,0,10.517,0
20140318,10.2,7.1,5.5,964.16,61.71,2.6,19.1,-1.1,-3.8,15.2,0,6,9.1,0
20140319,10.1,7,6.4,971.1,57.58,6.3,13.5,0.1,-3.3,16.3,0.1,6,1.85,0
20140320,9.5,7.2,3.1,968.48,65.38,2.5,19.5,-2.8,-5.9,11.3,0,0,11.433,0
20140321,11.8,6.3,4.5,961.58,52.75,2.5,21.7,-1.6,-3.8,11.3,0,0,10.65,0
20140322,9,8.3,7.2,955.38,73.67,2.8,18.4,2,-0.7,13.8,8.5,6,4.617,0
20140323,4,7.6,8,954.57,92.63,2.9,5.6,2.4,1.9,8.1,7.8,6,0,0
20140324,3.5,6.8,7.5,958.2,87.38,3.6,7.5,1.9,0.8,12.6,0.7,8,2.267,0
20140325,2.3,6.2,5.6,957.65,87.25,2.4,7.8,-3.4,-6,7.2,0,6,3.383,0
20140326,3.7,6,4.5,958.17,78.21,2.9,10.2,-4,-6.6,10.5,0,0,8.267,0
20140327,7,6.3,2.2,958.15,65.96,3.1,14.1,-2.3,-7,9,0,0,11.883,0
20140328,8.3,7.2,1.5,963.22,67.5,2.6,15.4,-1.4,-4.9,8.7,0,0,11.3,0
20140329,8.8,7.6,0.9,966.77,70.54,2.7,17.3,-0.6,-4.8,8.7,0,0,11.933,0
20140330,8.6,7.2,3.2,963.76,70.5,0.9,19.7,-2.6,-4.4,3.6,0,0,10.767,0
20140331,9.3,7.7,6.8,962.02,69.25,1.7,18.2,-0.8,-3.1,5.4,0,0,3.6,0
20140401,9.5,8.2,6.9,960.4,73,1,18.2,1,-1.6,5.2,0,0,8.933,0
20140402,11,8.8,4.3,957.22,70.71,1.1,21.2,0.8,-1.4,8.8,0,0,10.417,0
20140403,12.5,9.1,6.7,954.22,66.75,1.1,21.3,2,-0.3,5.1,0,0,6.283,0
20140404,12.5,10.3,7.2,954.37,72.63,2.1,17.6,5.9,3.7,9.3,0,0,2.617,0
20140405,11.8,11.2,7.1,960.46,80.96,2.6,15.8,3.8,2,6.4,0,0,0.383,0
20140406,11.6,12,6,966.84,87.75,2.3,16.6,4.6,2.8,6.3,5.3,6,1.117,0
20140407,13,10.8,5.3,965.97,75.25,1.6,20.2,4.6,3.1,8.7,0.5,6,10.2,0
20140408,11.2,10.5,7.2,965.3,78.21,4.1,16.2,6,3.9,17.1,1.9,6,0.217,0
20140409,8.5,6.4,5.6,971.04,58.38,4.5,13,4,1.9,11.8,0.4,6,7.283,0
20140410,8.6,9.1,7.9,968.73,81.5,3.1,10.9,6.7,5.4,9.4,0,6,0,0
20140411,9.1,9.4,5.8,965.78,82.46,1.8,13.6,1.7,-1.1,6,0,0,3.417,0
20140412,9,8.2,5.8,964.06,74.63,1.2,17.1,-0.3,-1.8,7.5,0,6,8.5,0
20140413,11.6,8.9,5.1,964.83,66.96,3,16.8,3.9,1.2,9.6,0,0,5.833,0
20140414,8.5,7.5,5.9,963.61,68.71,5.8,12.5,4.6,2.5,18.1,0.7,6,3.3,0
20140415,4.4,5.8,7,969.58,69.25,4.1,6.1,2.2,-0.4,11,0,8,0.483,0
20140416,4.4,5.9,5.3,974.2,71.79,1.9,10.2,-1.8,-6,7.7,0,6,2.767,0
20140417,4.4,5.3,2.3,969.41,67.71,2.3,11.8,-5.3,-8.2,10.5,0,0,12.267,0
20140418,3.8,7,7.1,959.3,86.29,2.6,9.9,-3.7,-5.8,12.3,6.8,6,0.1,0
20140419,9.1,9.8,6.4,957.95,84.88,3.3,15.5,3.7,3.4,9.8,0,6,4.583,0
20140420,10.8,9.7,3.9,954.26,76.29,4.4,15.9,3.6,-0.1,12,0,0,9.05,0
20140421,10.5,10.4,6.8,952.65,83,1.5,17.2,2.4,-0.3,11.5,10.8,6,3.65,0
20140422,12.5,11.5,5.9,960.44,80.67,1.6,18.8,5.8,3.6,4.9,0,6,5.65,0
20140423,12.5,10.4,1.2,966.02,74.92,1.4,20.4,3.1,1.1,6.4,0,0,12.833,0
20140424,13.1,10.3,1.5,964.75,71.71,1.6,20.5,3.2,0.9,6.8,0,0,12.283,0
20140425,14.4,11.9,2.6,958.88,74.38,2.7,21,5.4,2,9.1,0,0,12.667,0
20140426,13.6,12.8,5.7,958.23,83.25,2.1,19.1,7.7,5.5,7.5,2.3,6,6.1,0
20140427,10.2,12,7.9,955.57,95.63,3.5,12.3,8.2,6.3,11.1,3.6,6,0,0
20140428,10.1,11.2,7.3,957.41,90.67,2.2,14,6.7,4.4,5.3,0,6,1.733,0
20140429,10.8,11.5,6.3,959.42,89.21,2.8,15.9,4.8,2.5,7.8,0,6,1.767,0
20140430,11.7,10.9,5,957.37,80.67,3,19.2,3.1,1.4,11.3,0,0,9.183,0
20140501,13.4,11.5,5.9,959.15,76.21,3,18.8,10,9.7,11.4,15.9,6,5.883,0
20140502,12,12,7.4,958.9,86,2.1,16.8,8.1,6.9,7.7,0.2,6,1.433,0
20140503,6.1,8.2,8,965.86,86.42,3.3,8.1,5.2,4.7,8.4,0,6,0,0
20140504,7.6,7,5.3,968.33,69.71,1.6,12.8,1,-1.8,5.7,0,0,7.283,0
20140505,8.7,7.2,4.3,965.36,68.63,1.1,16.9,-0.7,-3,6.4,0,0,12.967,0
20140506,13.9,9.1,6.8,962.45,61.75,2.4,22.7,1.1,-1,8.8,1.7,6,8.983,0
20140507,12,11.8,7.2,962.56,84.58,3.8,14,7.8,5.9,-999,7.5,6,0.333,-999
20140508,13.6,10.7,6.7,964.41,70.71,4.9,19.5,8,6,12.7,2.7,6,7.75,0
20140509,14.5,13.3,6.8,963.9,80.83,5.6,20.1,11.4,10.8,14.1,0.5,6,2.967,0
20140510,14.9,12,6.8,962.48,72.46,3.1,20.3,10.3,8.9,12.9,2.3,6,5.983,0
