Date,A,B,C,D,E,F,G,H,I,J,K,L,M,N
20150724,21.3,14.3,6.7,1005.19,59.21,1.8,27.1,13.9,11.1,7.3,3.8,6,5.083,0
20150725,16.4,15,5.9,1001.27,79.79,7.8,20.7,12,10,21,2.1,6,0.483,0
20150726,15.8,11.5,4.2,1006.76,66.71,4.4,22.9,8.7,5.1,15,3.3,6,7.883,0
20150727,16.9,15,6.3,997.41,78.88,6.6,21.3,13.8,12.2,16.4,0.3,6,1.617,0
20150728,15.3,11.8,5.4,1001.68,68.04,7.1,18,12.2,10.3,16,0.8,6,0.517,0
20150729,14.4,11.4,4.5,1004.74,70.38,5.9,19,10.5,6.6,16.6,2.2,6,5.033,0
20150730,14.1,11.8,5.2,1011.14,74.42,3.2,20.4,8.8,5.3,11.5,0.7,6,4.783,0
20150731,14.3,9.5,3.5,1014.5,62.33,1.8,20.6,5.9,2.8,6.4,0,0,12.583,0
20150801,18,10.4,4.6,1011.16,53.17,2.2,25.4,8.9,7.5,7,0,0,12.717,0
20150802,19.8,11.3,3.4,1014.24,54.5,1.9,27.8,9,6.4,6.7,0,0,13.817,0
20150803,25.7,13.6,3.8,1009.38,44.13,3.7,34.2,14.3,11.7,11,0.2,6,13.5,0
20150804,19.7,16.4,4.9,1009.02,72.92,3.5,24.4,13.7,10.2,12,8.3,6,2.433,0
20150805,19.8,13.8,3.4,1012.23,63.33,3.7,26.7,12.1,8.5,10.1,0,0,12.5,0
20150806,25.7,16,3.6,1009.18,50.38,4.1,33.6,18.3,14.7,11.9,2.7,6,13.5,0
20150807,23.8,19.7,4.9,1011.61,68.33,3.3,30.1,17.9,17.3,9.5,5.4,6,8.25,0
20150808,20,19.9,6.9,1016.54,85.38,2.8,22.2,16,13.6,7.5,0,0,0.267,0
20150809,19.9,16.7,5.1,1015.36,73.88,2.2,24.8,13.9,11.7,6.9,1.3,6,5.133,0
20150810,17,16.8,7,1013.08,87.04,1.4,20.4,14,13.3,5.9,14.6,6,0.133,0
20150811,19.8,17.9,5.7,1013.92,79.08,1.6,26,12,10.4,5.9,0,0,9.4,0
20150812,21.7,20,5.8,1016.1,77.71,3.7,26.6,18.4,17.4,7.9,0,0,5.633,0
20150813,24.2,21.4,2.7,1009.5,72.04,3.3,30.5,17.8,16.9,8.2,3.9,6,11.7,0
20150814,22.4,20.2,6,1003.46,76.04,3,27.8,18,16.6,9.7,0,6,5.617,0
20150815,19.7,17.9,6.1,1003.95,78.54,3.2,23.9,16,13.5,8.2,12.1,6,2.217,0
20150816,15.2,16.5,8,1009,95.21,4.2,16.4,13.5,13.3,9.1,22.9,6,0,0
20150817,13.9,15.1,8,1008.29,95.08,4.1,14.7,13.2,13.1,7.7,18.4,6,0,0
20150818,14.9,13.8,7.1,1010.18,81.88,3.5,18.4,11,8.2,7.9,0,6,0.8,0
20150819,16.2,12.4,5.2,1015.81,69.83,1.7,21.8,8.9,7,5.7,0,0,10.267,0
20150820,18.6,13.5,4,1018.16,66.33,1.9,25.4,11.3,8.9,6.9,0,0,11.9,0
20150821,19.8,14.3,0.9,1018.45,64.21,2.7,26,14,11.8,7.3,0,0,11.617,0
20150822,20.5,12.9,2.7,1013.78,56.5,2.7,26.9,12.3,8.9,9.1,0,0,12.783,0
20150823,21.5,13,4,1003.2,52.29,4.7,26.9,16.5,12.5,14.4,13.7,6,9.117,0
20150824,19.5,17,5.8,997.8,75.88,5.8,24.2,16.2,15.1,18,9.3,6,4.683,0
20150825,17.1,13.5,6.9,1007.12,70.08,7.6,20.3,14.4,13.6,15.9,0.5,6,3.233,0
20150826,22.5,15.5,5.8,1007.08,57.79,6.3,27.3,17.8,16.6,12.9,0.8,6,9.067,0
20150827,16.8,16.4,7.6,1006.18,85.96,3.6,22.3,13.2,12.9,11,22.7,6,0,0
20150828,16.4,14.4,3.4,1013.26,78.92,2.5,21.2,11.2,9.5,6.1,0,0,10.583,0
20150829,18.7,16,2.7,1016.49,75.58,1.6,26.1,9.8,7.5,6.3,0,0,11.217,0
20150830,24,22.4,4.4,1011.25,76.13,2.2,31.8,17.4,16,9,0,0,9.867,0
20150831,24.6,19.5,4,1005.82,65.63,4.7,31.7,18.7,16.6,14.4,0.2,6,11.05,0
20150901,16.6,15.9,5.8,1008.36,84.25,3.5,20.5,11.4,8.3,10.4,12,6,0.733,0
20150902,14.4,12.7,4,1012.03,78.88,2.4,18.7,9.6,6.5,8.6,0.5,6,5,0
20150903,13.8,12.8,5.3,1009.84,82.17,2.6,18.7,9.6,7.5,9.4,0,6,4.833,0
20150904,13.5,11.9,6.3,1009.61,78.08,4.9,16.3,9.9,8.2,10.2,1.8,6,2.783,0
20150905,13.1,12.9,6.6,1011.34,85.5,4.7,15.9,10.3,9.1,11.6,3.2,6,1.417,0
20150906,12.7,10.9,6.2,1018.22,74.42,4.2,17.3,9,7.6,11.2,0.7,6,2.517,0
20150907,14,13.8,7.3,1020.87,86.58,3.2,16.8,11.8,10.7,10.4,1.2,6,0.5,0
20150908,13.7,13.4,6.5,1020.88,86.08,1.7,16.8,9.6,6.6,5,1.2,6,0.083,0
20150909,14.1,12.3,1.3,1018.55,77.33,3,19.3,9.1,6.9,9.5,0,0,11.917,0
20150910,14.1,11.3,1,1017.43,71.29,3.3,20,8.4,6,9.4,0,0,10.55,0
20150911,13.9,11.2,0.9,1012.76,73.08,2.1,20.4,7.2,3.8,6.7,0,0,10.183,0
20150912,15.7,14.6,6.6,1008.24,81.25,3.3,21.7,9.6,5.3,11.1,6.1,6,1.733,0
20150913,17.3,16.9,6.9,1003.2,85.71,3.9,19.7,13.7,12.9,11.2,1,6,1.6,0
20150914,16.6,14.7,5.6,997.02,77.79,5.7,21.4,11.3,9.9,16,2.6,6,4.333,0
20150915,13.9,10.7,4.5,998.96,68.5,6.3,18.2,11,9.7,16.4,2.1,6,3.567,0
20150916,15.5,15.5,6.7,990.33,87.21,7,18.5,12.6,11.6,15.7,13.1,6,0,0
20150917,15.3,13.9,6.4,996.03,80.38,6.5,17.6,10.8,8.7,16.7,3.4,6,0,0
20150918,14.7,12.8,5,1009.76,77.46,4.4,19.3,9.9,6.1,11.5,0,6,4.367,0
20150919,14.3,13.6,6.7,1016.47,83.25,2.9,17.1,11.6,10.6,6.8,0.7,6,0.483,0
20150920,13.3,12.6,6.7,1019.41,83.25,2.2,16.4,9.4,7.7,6,0,0,2.067,0
20150921,14.2,12,4.5,1010.49,74.75,3,18.4,9.5,6.8,7.6,0.8,6,5.85,0
20150922,12.8,13,7.3,997.6,88.29,4.1,15.8,10.4,10,12.8,12.6,6,0.767,0
20150923,12.5,13.1,6.5,1004.05,90.46,4,17,9.5,6.7,12,1.2,6,1.783,0
20150924,13.8,12.3,6.4,1012.58,78.63,5.2,18.2,10.4,8.2,11.3,0.1,6,1.167,0
20150925,12.8,12.4,5.7,1017.33,85,2.3,17.3,8.8,5.2,7.2,0,6,1.9,0
20150926,11.5,10.9,2.1,1022.43,81.96,2,17.3,6.5,2.8,8.9,0,0,9.333,0
20150927,11,10.2,0.6,1028.1,80.58,3.2,17.8,5.9,2,11,0,0,9.733,0
20150928,11.6,10.3,1.3,1031.63,76.96,3.7,17.3,5.4,3.1,9.3,0,0,9.85,0
20150929,12,9.9,2.8,1030.35,72.54,4.4,17.4,6.6,4.3,11,0,0,10.883,0
20150930,12.2,9.5,0.3,1028.81,68.63,4.5,18,7,4.2,12,0,0,10.85,0
20151001,10.7,8.7,0.2,1025.74,69.58,4.3,16.2,5.4,1.6,11.3,0,0,10.683,0
20151002,10.4,9,0.6,1018.98,73.63,2.6,18.2,1.6,-0.6,7.7,0,0,10.717,0
20151003,11.8,10.8,3.4,1010.31,79.79,1.7,19.5,3.9,2.2,7,0,0,5.483,0
20151004,13.6,12.5,5,1011.02,80.71,3.3,18.6,7.6,5.5,8.1,0,0,5.2,0
20151005,14,12.9,6.3,1006.86,80.46,4.8,17.7,10,8.7,11.8,9,6,5.4,0
20151006,16.7,16.7,6.8,998.45,88.13,4.8,20.5,14.2,13.7,12.5,0,6,1.633,0
20151007,15.1,14.7,6.8,1005.95,85.17,5.2,17.1,13.1,12.8,11,4.2,6,0.117,0
20151008,12.5,13.5,7.9,1015.02,93.5,2.8,13.6,11.6,11.3,6.7,4.6,6,0,0
20151009,12.9,12.7,7.1,1017.04,85.75,1.9,15.5,10.1,8.2,5.7,0,6,1.067,0
20151010,11.1,10.8,4.5,1014.89,81.79,4,14.4,5.7,4,9.3,0,0,3.2,0
20151011,6.9,7.1,1.1,1012.85,72.04,3.9,12.2,2.4,-0.1,10.3,0,0,10.083,0
20151012,4.8,6.7,3.7,1013.1,78.46,2.4,11.3,-0.7,-3,5.7,0,0,7.35,0
20151013,3.4,6.5,6.5,1013.05,84.17,3.8,5.4,0.1,-2.9,11.5,1.6,6,0.15,0
20151014,3.4,6.9,7.5,1014.24,88.83,3.4,4.5,1.6,0.4,8.2,5.5,6,0,0
20151015,4.5,8.1,7.3,1012.83,95.33,2.6,6.9,1.1,-0.6,6.7,10.4,6,0,0
20151016,6.6,9.1,8,1013.2,93.83,2.6,7.7,5.7,5.6,5.7,9.7,6,0,0
20151017,6.6,8.7,7.2,1013.23,89.5,2.8,8.6,3.9,2,6.5,0,6,0,0
20151018,7.8,9.1,7.2,1014.65,86.88,1.6,10.7,5.5,4.7,4.5,0.6,6,1.85,0
20151019,8.4,10.5,6.3,1016.98,94.92,1.2,11.2,4.3,2.2,3.1,0,6,0.033,0
20151020,9.1,11,7.7,1018.25,94.71,1.8,11.5,7,6.3,6.5,0.7,6,0,0
20151021,9.8,10.5,6.9,1015.1,86.79,3.5,12.5,5.7,3.3,9.4,1.3,6,0.267,0
20151022,11.6,12.6,7.8,1011.26,92.13,4.1,13.5,9.7,9.5,8.6,0.2,6,0,0
20151023,11.7,10.6,5.9,1018.26,77.67,2.2,15.3,5.2,2.5,7.5,0,0,3.733,0
20151024,11.6,10.5,7,1013.04,76.79,3.4,13.7,9.1,7.3,6.9,0.3,6,0.1,0
20151025,10.8,11.8,7.2,1018.87,91.13,1.6,13.2,8.6,6.4,6.3,0.2,6,0.183,0
20151026,11.1,10.7,4.4,1015.28,82,2.9,16.9,6.1,2.3,10.1,0,0,6.967,0
20151027,12.3,11.1,1.3,1010.56,78.33,4.3,17.7,8.7,5.1,10.3,0,0,8.367,0
20151028,10.3,10.4,5.8,1006.63,82.79,4.6,12.8,7.7,6.5,11,0,6,1.4,0
20151029,11.7,11.3,5.3,1013.51,82.54,2.9,16.3,5.7,2.6,7,0,0,4.483,0
20151030,9.7,10.4,5,1020.76,86.75,3.2,14.3,4.5,1.8,9.4,0,0,4.85,0
20151031,9.2,9.5,2.8,1021.72,81.92,4.2,12.9,4.3,0.8,10.5,0,0,7.567,0
20151101,8.6,9.8,1.1,1025.22,87.88,2.4,15.3,3.5,0.2,7.7,0,0,7.583,0
20151102,9.5,8.4,1.1,1021.45,73.58,3,16.6,2.5,-0.9,8.9,0,0,8.433,0
20151103,9.3,8.7,3.6,1016.13,74.29,3.2,15.5,3.9,1.6,8.4,0,0,7.317,0
20151104,12.2,10.9,5.6,1013.59,75.88,5.2,15.4,7.4,4.2,11.3,2,6,2.35,0
20151105,14,13.6,7,1014.8,85.17,4.5,17,11,9.6,9.1,2,6,1.65,0
20151106,15.4,14.9,7.7,1014.82,84.88,5.1,17.6,13.3,12.5,11.8,1.4,6,0.067,0
20151107,17.5,17.1,6.8,1017.46,85.33,5.2,19.1,14.5,12.9,14.4,0.1,6,0.033,0
20151108,14.2,13.4,6.1,1020.21,83.04,4.1,16.9,7.6,4.3,11.1,1.8,6,2.433,0
20151109,15,12.7,7.3,1017.29,73.83,7.1,17.6,13.3,12.3,15.9,0,6,0.817,0
20151110,13.8,12.7,7.5,1018.66,80.33,7.1,14.5,13.1,12.7,14.6,0,6,0,0
20151111,12.3,10.8,7.3,1019.5,75.42,6.3,13.5,11.5,10.8,11.5,0,6,0,0
20151112,13.2,12.1,6.7,1019.72,79.67,3.9,15.5,10.5,8.9,10.1,0,0,1.95,0
20151113,11.9,10.7,6.5,1016.7,76.25,6.3,13.8,7.7,5.8,21.9,1.5,6,0.383,0
20151114,8.6,9,6.1,1018.78,80.38,6.9,10.7,6.1,4.5,15.1,4.2,6,0.567,0
20151115,13.4,12.9,7.8,1007.8,83.63,8.6,16,10.5,10,17.5,4.2,6,0,0
20151116,12.4,11.7,7.7,1008.85,81.58,6.9,13.1,11.7,11,12.9,9.4,6,0,0
20151117,14.2,13.4,6.9,1002.66,83.08,7.7,16.1,12,11.5,25.2,1.1,6,1.1,0
20151118,13.5,10.4,5.9,1007.65,66.96,9.9,15.2,11.5,9.8,22.6,0,6,0.933,0
20151119,11.3,10.8,7.3,1007.34,81.33,7.1,13.9,7.9,7.6,18.7,7.6,6,0.383,0
20151120,7.9,9,6.5,1000.8,83.88,4.3,9.5,4.7,2.8,9.3,0.4,6,0,0
20151121,4.5,7,6,992.83,83.79,4.9,6.3,2.4,0.6,11.3,1.1,6,3.533,0
20151122,2.5,6.3,4.1,1003.38,85.88,4,5.6,0.1,-2,10.8,0,6,3.783,0
20151123,3.2,6.1,4.9,1017.36,79.79,3.1,6.2,0.8,-2.2,8.4,0,0,6.95,0
20151124,2.5,5.9,7.2,1011.62,80.75,6.6,4.7,1,0.4,14.7,12.1,8,0,0
20151125,4.8,7.9,7.1,1001.7,92.04,3.7,7.7,2.1,-0.2,9.8,0.1,6,0.3,0
20151126,3.9,7.1,1.7,1012.27,88.54,1.6,8.6,0,-2.7,6.2,0,0,6.733,0
20151127,3.1,6.6,3.9,1011.69,86.75,5.4,6.7,0.3,-1.9,13.4,2.9,6,5.483,0
20151128,5.7,7.2,6,1006.53,78.67,7.1,7.6,2.8,2.3,18.5,2.2,6,4.75,0
20151129,9.5,10.2,7.9,1004.33,85.33,10.6,11.5,6.4,5.5,23.3,6.5,6,0,0
20151130,9.4,10,7.9,1010.17,84.67,7.7,11.1,6.9,6,18.2,24.1,6,0,0
20151201,9.5,11.2,7.8,1017.89,93.71,4.1,12.1,7.2,6.9,11.7,4.4,6,0,0
20151202,9.6,9.2,6,1022.55,76.67,5,11.5,5.1,1.2,10.3,0,0,0.367,0
20151203,8.9,8.3,6.3,1022,73.04,4.8,11.4,6.9,6.2,11.8,3,6,5.433,0
20151204,8.4,8.9,4.1,1021.78,80.96,6.1,10.3,6.2,4.8,12.2,1.9,6,3.283,0
20151205,6.5,7.2,5.4,1022.02,75.25,6.9,9.1,4.8,3.4,13.4,0,0,0.217,0
20151206,9.2,9.1,6,1018.49,77.67,6.7,12.3,5.2,3.6,13.9,3.7,6,0.183,0
20151207,11,10.9,6.8,1025.18,83.25,3.8,14.6,9.6,4.3,10.8,0,0,2.1,0
20151208,11.2,10.2,4.3,1023.33,76.88,5.8,13.8,9.3,7.5,12.3,5.6,6,6.467,0
20151209,7.2,8.8,2.4,1030.11,86.5,4,10.5,3.2,0.9,7.4,0,0,6.15,0
